Row ID,Order ID,Order Date,Order Priority,Order Quantity,Sales,Discount,Ship Mode,Profit,Unit Price,Shipping Cost,Customer Name,City,Zip Code,State,Region,Customer Segment,Product Category,Product Sub-Category,Product Name,Product Container,Product Base Margin,Ship Date
7388,52645,3/7/2015,Low,10,693.02,0.07,Regular Air,97.36,70.97,3.5,Alan Hwang,Rowlett,75088,Texas,Central,Corporate,Office Supplies,Appliances,Tripp Lite Isotel 8 Ultra 8 Outlet Metal Surge,Small Box,0.59,3/16/2015
7390,52673,5/8/2015,Medium,14,2045.066,0.07,Regular Air,-4.68,175.99,8.99,Ruben Dartt,Everett,98208,Washington,West,Corporate,Technology,Telephones and Communication,2180,Small Box,0.57,5/9/2015
7391,52673,5/8/2015,Medium,4,26.41,0.05,Regular Air,-16.53,5.18,5.74,Ruben Dartt,Federal Way,98023,Washington,West,Corporate,Office Supplies,Binders and Binder Accessories,Wilson Jones Impact Binders,Small Box,0.36,5/10/2015
7394,52676,8/28/2015,High,46,979.44,0.01,Regular Air,320.67,19.98,5.86,Amy Hunt,Lebanon,37087,Tennessee,South,Home Office,Office Supplies,Paper,Xerox 191,Small Box,0.38,8/30/2015
7395,52678,7/29/2015,High,3,112.79,0.06,Delivery Truck,-95.39,20.98,53.03,Jonathan Doherty,Greenville,27834,North Carolina,South,Corporate,Office Supplies,Storage & Organization,"Tennsco Lockers, Gray",Jumbo Drum,0.78,7/31/2015
7396,52706,7/9/2015,Low,34,1041.66,0.02,Express Air,480.53,28.53,1.49,Harry Greene,Gillette,82716,Wyoming,West,Corporate,Office Supplies,Binders and Binder Accessories,Lock-Up Easel 'Spel-Binder',Small Box,0.38,7/16/2015
7406,52837,1/17/2015,Critical,32,5934.39,0.08,Regular Air,519.55,193.17,19.99,Julie Kriz,Manchester,03101,New Hampshire,East,Corporate,Office Supplies,Storage & Organization,Fellowes Staxonsteel® Drawer Files,Small Box,0.71,1/19/2015
7427,52932,5/12/2015,Low,3,26.23,0,Regular Air,-13.72,6.48,6.6,Joni Blumstein,Midwest City,73110,Oklahoma,Central,Home Office,Office Supplies,Paper,Xerox 21,Small Box,0.37,5/17/2015
7431,52995,3/15/2015,Not Specified,8,33.39,0.03,Regular Air,-35.51,3.36,6.27,Nat Gilpin,Moore,73160,Oklahoma,Central,Consumer,Office Supplies,Binders and Binder Accessories,Cardinal Poly Pocket Divider Pockets for Ring Binders,Small Box,0.4,3/15/2015
7432,52999,4/25/2015,Not Specified,5,43.61,0.04,Express Air,22.85,7.59,4,Eugene Hildebrand,Channelview,77530,Texas,Central,Home Office,Furniture,Office Furnishings,"Master Giant Foot® Doorstop, Safety Yellow",Wrap Bag,0.42,4/27/2015
7433,52999,4/25/2015,Not Specified,39,343.05,0.05,Regular Air,98.86,9.11,2.15,Eugene Hildebrand,Channelview,77530,Texas,Central,Home Office,Office Supplies,Paper,"Black Print Carbonless Snap-Off® Rapid Letter, 8 1/2"" x 7""",Wrap Bag,0.4,4/27/2015
7434,52999,4/25/2015,Not Specified,7,44.63,0.1,Regular Air,-21.19,5.78,5.67,Eugene Hildebrand,Channelview,77530,Texas,Central,Home Office,Office Supplies,Paper,Xerox 1978,Small Box,0.36,4/25/2015
7435,53024,5/12/2015,Not Specified,9,187.13,0.09,Regular Air,12.40,20.28,14.39,Ritsa Hightower,Stillwater,74074,Oklahoma,Central,Corporate,Furniture,Office Furnishings,"Career Cubicle Clock, 8 1/4"", Black",Small Box,0.47,5/13/2015
7436,53024,5/12/2015,Not Specified,46,2255.1945,0.03,Regular Air,74.51,55.99,5,Ritsa Hightower,Stillwater,74074,Oklahoma,Central,Corporate,Technology,Telephones and Communication,Accessory6,Small Pack,0.8,5/13/2015
7438,53026,2/25/2015,Low,35,322.82,0.05,Regular Air,-17.58,9.31,3.98,Adrian Shami,Redmond,98052,Washington,West,Consumer,Office Supplies,"Scissors, Rulers and Trimmers",Acme® Forged Steel Scissors with Black Enamel Handles,Small Pack,0.56,3/3/2015
7444,53120,5/17/2015,Not Specified,5,22.75,0.09,Regular Air,-0.45,4.76,0.88,Cindy Chapman,Phoenix,85023,Arizona,West,Corporate,Office Supplies,Paper,Wirebound Voice Message Log Book,Wrap Bag,0.39,5/19/2015
7453,53156,3/10/2015,Not Specified,47,186.93,0.07,Regular Air,56.44,4.13,0.99,Bryan Davis,Urbana,61801,Illinois,Central,Corporate,Office Supplies,Labels,Avery 491,Small Box,0.39,3/11/2015
7454,53188,11/5/2015,High,22,621.21,0.07,Regular Air,-42.35,29.74,6.64,Dorris Love,Dix Hills,11746,New York,East,Home Office,Office Supplies,Storage & Organization,Acco Perma® 2700 Stacking Storage Drawers,Small Box,0.7,11/6/2015
7458,53216,12/4/2015,High,36,228.01,0.06,Regular Air,-185.54,6.48,8.73,Roy Skaria,Hays,67601,Kansas,Central,Corporate,Office Supplies,Paper,Xerox 227,Small Box,0.37,12/7/2015
7459,53221,2/25/2015,Not Specified,29,433.44,0.1,Regular Air,147.46,15.68,3.73,Art Ferguson,Rochester,55901,Minnesota,Central,Corporate,Furniture,Office Furnishings,Artistic Insta-Plaque,Small Pack,0.46,2/26/2015
7461,53223,7/14/2015,Low,2,13.29,0.08,Regular Air,-10.33,4.24,5.41,Stewart Visinsky,Schenectady,12306,New York,East,Corporate,Office Supplies,Binders and Binder Accessories,Storex DuraTech Recycled Plastic Frosted Binders,Small Box,0.35,7/21/2015
7466,53285,5/24/2015,Critical,6,1042.96,0.04,Regular Air,163.80,165.98,19.99,Eudokia Martin,Lewisville,75057,Texas,Central,Home Office,Office Supplies,Binders and Binder Accessories,GBC DocuBind P100 Manual Binding Machine,Small Box,0.4,5/26/2015
7474,53378,7/13/2015,Medium,50,13934.53,0.1,Express Air,4352.83,299.99,11.64,Mitch Willingham,Savannah,31401,Georgia,South,Corporate,Technology,Copiers and Fax,Brother DCP1000 Digital 3 in 1 Multifunction Machine,Large Box,0.5,7/14/2015
7475,53378,7/13/2015,Medium,38,1233.76,0.06,Regular Air,-168.08,33.98,19.99,Mitch Willingham,Savannah,31401,Georgia,South,Corporate,Furniture,Office Furnishings,"Linden® 12"" Wall Clock With Oak Frame",Small Box,0.55,7/14/2015
7476,53378,7/13/2015,Medium,49,2377.28,0.04,Regular Air,-5.79,55.99,5,Mitch Willingham,Savannah,31401,Georgia,South,Corporate,Technology,Telephones and Communication,Accessory36,Small Pack,0.83,7/14/2015
7487,53445,10/24/2015,High,8,105.95,0.01,Regular Air,-44.33,11.66,8.99,Odella Nelson,York,17403,Pennsylvania,East,Small Business,Office Supplies,Pens & Art Supplies,Boston 16765 Mini Stand Up Battery Pencil Sharpener,Small Pack,0.59,10/26/2015
7488,53445,10/24/2015,High,21,73.8,0.02,Regular Air,11.23,3.29,1.35,Odella Nelson,York,17403,Pennsylvania,East,Small Business,Office Supplies,Rubber Bands,Acco® Hot Clips™ Clips to Go,Wrap Bag,0.4,10/26/2015
7493,53477,5/5/2015,High,32,3114.05,0.01,Delivery Truck,-1207.18,95.95,74.35,Joy Smith,West Lafayette,47906,Indiana,Central,Corporate,Furniture,Chairs & Chairmats,Bevis Steel Folding Chairs,Jumbo Drum,0.57,5/7/2015
7494,53477,5/5/2015,High,27,8161.93,0.06,Delivery Truck,1261.44,300.98,64.73,Joy Smith,West Lafayette,47906,Indiana,Central,Corporate,Furniture,Chairs & Chairmats,"Global Leather and Oak Executive Chair, Black",Jumbo Drum,0.56,5/6/2015
7495,53477,5/5/2015,High,36,1314.65,0.06,Regular Air,536.87,37.94,5.08,Joy Smith,West Lafayette,47906,Indiana,Central,Corporate,Office Supplies,Paper,"Snap-A-Way® Black Print Carbonless Ruled Speed Letter, Triplicate",Wrap Bag,0.38,5/7/2015
7496,53477,5/5/2015,High,28,4479.16,0.07,Regular Air,610.90,161.55,19.99,Joy Smith,West Lafayette,47906,Indiana,Central,Corporate,Office Supplies,Storage & Organization,Fellowes Super Stor/Drawer® Files,Small Box,0.66,5/7/2015
7502,53536,10/30/2015,High,35,738.69,0.1,Regular Air,109.16,22.98,7.58,Sanjit Chand,West Des Moines,50265,Iowa,Central,Home Office,Furniture,Office Furnishings,"Seth Thomas 12"" Clock w/ Goldtone Case",Small Box,0.51,11/1/2015
7503,53536,10/30/2015,High,5,1015.4,0,Delivery Truck,-234.59,179.29,56.2,Sanjit Chand,West Des Moines,50265,Iowa,Central,Home Office,Furniture,Tables,Bevis Round Conference Room Tables and Bases,Jumbo Box,0.71,11/1/2015
7505,53571,3/15/2015,Not Specified,21,238.06,0.05,Regular Air,56.43,10.91,2.99,Dan Campbell,Hesperia,92345,California,West,Small Business,Office Supplies,Binders and Binder Accessories,Heavy-Duty E-Z-D® Binders,Small Box,0.38,3/17/2015
7508,53574,4/9/2015,Medium,8,669.69,0.03,Regular Air,-297.02,80.98,35,Scot Coram,Neenah,54956,Wisconsin,Central,Corporate,Office Supplies,Storage & Organization,Carina Double Wide Media Storage Towers in Natural & Black,Large Box,0.81,4/10/2015
7509,53600,7/10/2015,Medium,8,55.59,0.03,Express Air,-17.95,5.18,5.74,Roland Black,Mankato,56001,Minnesota,Central,Small Business,Office Supplies,Binders and Binder Accessories,Wilson Jones Impact Binders,Small Box,0.36,7/11/2015
7513,53635,7/18/2015,Not Specified,33,103.92,0.08,Regular Air,-52.76,3.14,1.92,Raymond Fair,Dublin,94568,California,West,Small Business,Office Supplies,"Scissors, Rulers and Trimmers",Serrated Blade or Curved Handle Hand Letter Openers,Wrap Bag,0.84,7/20/2015
7515,53667,5/17/2015,Medium,33,112.36,0.08,Regular Air,-159.74,3.36,6.27,Steve Carroll,Oakdale,55128,Minnesota,Central,Consumer,Office Supplies,Binders and Binder Accessories,Cardinal Poly Pocket Divider Pockets for Ring Binders,Small Box,0.4,5/19/2015
7516,53667,5/17/2015,Medium,16,481.049,0.09,Regular Air,46.51,35.99,1.1,Steve Carroll,Oakdale,55128,Minnesota,Central,Consumer,Technology,Telephones and Communication,Accessory35,Small Box,0.55,5/19/2015
7521,53698,6/16/2015,Medium,10,55.33,0,Express Air,13.38,4.84,0.71,Tamara Chand,Pearland,77581,Texas,Central,Consumer,Office Supplies,Pens & Art Supplies,*Staples* Highlighting Markers,Wrap Bag,0.52,6/17/2015
7524,53730,12/29/2015,High,40,181.8,0.05,Regular Air,-144.74,4.54,5.83,Shirley Schmidt,Scarsdale,10583,New York,East,Corporate,Office Supplies,Binders and Binder Accessories,"Avery® Durable Plastic 1"" Binders",Small Box,0.36,12/30/2015
7525,53762,6/1/2015,Critical,28,136.16,0.07,Regular Air,58.10,4.98,0.49,Ivan Liston,La Quinta,92253,California,West,Consumer,Office Supplies,Labels,Avery White Multi-Purpose Labels,Small Box,0.39,6/2/2015
7528,53795,1/29/2015,High,40,264.6,0.1,Express Air,-93.06,6.48,6.22,Sandra Flanagan,Garfield Heights,44125,Ohio,East,Home Office,Office Supplies,Paper,Xerox 1894,Small Box,0.37,1/30/2015
7529,53795,1/29/2015,High,21,3356.735,0.05,Regular Air,370.33,195.99,4.2,Sandra Flanagan,Garfield Heights,44125,Ohio,East,Home Office,Technology,Telephones and Communication,688,Small Box,0.6,1/31/2015
7547,53984,12/10/2015,Medium,23,172.9,0,Regular Air,51.43,6.88,2,Rick Wilson,Bismarck,58501,North Dakota,Central,Corporate,Office Supplies,Paper,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",Wrap Bag,0.39,12/11/2015
7548,53990,11/1/2015,Not Specified,44,4263.9315,0.04,Regular Air,1411.03,110.99,2.5,Carlos Daly,Peoria,61604,Illinois,Central,Corporate,Technology,Telephones and Communication,T18,Small Box,0.57,11/2/2015
7550,54020,1/30/2015,Low,35,648.58,0.05,Regular Air,182.63,18.97,5.21,Jennifer Ferguson,Harrison,10528,New York,East,Corporate,Office Supplies,Paper,Xerox 1887,Small Box,0.37,2/3/2015
7551,54020,1/30/2015,Low,43,270.56,0.09,Regular Air,-140.48,6.48,6.86,Jennifer Ferguson,Harrison,10528,New York,East,Corporate,Office Supplies,Paper,Xerox 204,Small Box,0.37,2/4/2015
7552,54023,7/22/2015,Not Specified,45,405.6,0.07,Regular Air,-8.59,8.85,5.6,Sean Miller,Oshkosh,54901,Wisconsin,Central,Small Business,Office Supplies,Binders and Binder Accessories,GBC Standard Plastic Binding Systems Combs,Small Box,0.36,7/23/2015
7555,54053,2/13/2015,High,18,821.7885,0.06,Express Air,-230.34,55.99,5,Alex Grayson,Bangor,04401,Maine,East,Consumer,Technology,Telephones and Communication,Accessory6,Small Pack,0.8,2/14/2015
7556,54053,2/13/2015,High,34,5634.3525,0.03,Regular Air,1185.41,200.99,8.08,Alex Grayson,Perth Amboy,08861,New Jersey,East,Consumer,Technology,Telephones and Communication,5125,Small Box,0.59,2/14/2015
7561,54086,9/6/2015,Low,23,5062.18,0.06,Delivery Truck,842.83,270.97,28.06,Denny Ordway,Yucaipa,92399,California,West,Small Business,Technology,Office Machines,Epson LQ-570e Dot Matrix Printer,Jumbo Drum,0.56,9/8/2015
7562,54115,1/6/2015,Low,24,114.17,0.01,Regular Air,-80.05,4.37,5.15,Brian Moss,Frankfort,46041,Indiana,Central,Corporate,Office Supplies,Appliances,"Eureka Sanitaire ® Multi-Pro Heavy-Duty Upright, Disposable Bags",Small Box,0.59,1/11/2015
7563,54115,1/6/2015,Low,39,197.11,0.03,Regular Air,-89.42,4.98,4.95,Brian Moss,Frankfort,46041,Indiana,Central,Corporate,Office Supplies,Binders and Binder Accessories,Cardinal Holdit Business Card Pockets,Small Box,0.37,1/11/2015
7573,54177,1/24/2015,Critical,12,480.73,0.1,Regular Air,148.20,42.8,2.99,Maria Bertelson,Independence,64055,MO,Central,Home Office,Office Supplies,Binders and Binder Accessories,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",Small Box,0.36,1/24/2015
7574,54177,1/24/2015,Critical,25,159,0.1,Regular Air,-98.15,6.48,7.37,Maria Bertelson,Independence,64055,MO,Central,Home Office,Office Supplies,Paper,Xerox 210,Small Box,0.37,1/26/2015
7575,54180,10/22/2015,Critical,43,913.99,0.08,Regular Air,-57.75,21.38,8.99,Jill Matthias,Laguna Hills,92653,California,West,Consumer,Office Supplies,Pens & Art Supplies,Boston 1730 StandUp Electric Pencil Sharpener,Small Pack,0.59,10/24/2015
7576,54181,5/18/2015,High,12,2608.79,0.03,Delivery Truck,67.36,213.45,14.7,Duane Benoit,Easton,18040,Pennsylvania,East,Home Office,Technology,Office Machines,Panasonic KX-P2130 Dot Matrix Printer,Jumbo Drum,0.59,5/20/2015
7577,54183,4/15/2015,Critical,32,2773.71,0.02,Express Air,1097.25,82.99,5.5,Mike Caudle,Huntsville,77340,Texas,Central,Corporate,Technology,Computer Peripherals,"Micro Innovations Micro Digital Wireless Keyboard and Mouse, Gray",Small Box,0.44,4/17/2015
7578,54183,4/15/2015,Critical,9,113.89,0.02,Regular Air,-52.25,11.66,8.99,Mike Caudle,Huntsville,77340,Texas,Central,Corporate,Office Supplies,Pens & Art Supplies,Boston 16765 Mini Stand Up Battery Pencil Sharpener,Small Pack,0.59,4/16/2015
7579,54209,8/15/2015,Medium,21,664.989,0.04,Regular Air,170.46,35.99,5.99,Arthur Prichep,Cleveland Heights,44106,Ohio,East,Home Office,Technology,Telephones and Communication,Accessory41,Wrap Bag,0.38,8/17/2015
7580,54214,1/1/2015,Medium,38,7325.63,0.04,Express Air,1899.23,199.99,24.49,Resi Polking,Caldwell,83605,Idaho,West,Small Business,Technology,Copiers and Fax,Canon PC-428 Personal Copier,Large Box,0.46,1/4/2015
7588,54307,1/7/2015,High,15,243.52,0.01,Regular Air,-59.64,14.89,13.56,Lauren Leatherbury,Albuquerque,87105,New Mexico,West,Corporate,Furniture,Office Furnishings,Tensor Computer Mounted Lamp,Large Box,0.58,1/8/2015
7589,54307,1/7/2015,High,14,3849.8,0.04,Delivery Truck,192.20,280.98,35.67,Lauren Leatherbury,Albuquerque,87105,New Mexico,West,Corporate,Furniture,Tables,Global Adaptabilities™ Conference Tables,Jumbo Box,0.66,1/8/2015
7590,54307,1/7/2015,High,41,198.29,0.08,Regular Air,-134.41,4.91,5.68,Lauren Leatherbury,Durango,81301,Colorado,West,Corporate,Office Supplies,Binders and Binder Accessories,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",Small Box,0.36,1/8/2015
7592,54339,5/2/2015,Low,48,3005.74,0.02,Express Air,1053.21,59.98,3.99,Alan Hwang,Rowlett,75088,Texas,Central,Corporate,Office Supplies,Appliances,Belkin 8 Outlet SurgeMaster II Gold Surge Protector,Small Box,0.57,5/9/2015
7593,54339,5/2/2015,Low,41,2209.5155,0.06,Regular Air,458.62,65.99,5.31,Alan Hwang,Rowlett,75088,Texas,Central,Corporate,Technology,Telephones and Communication,3390,Small Box,0.57,5/7/2015
7600,54370,4/8/2015,Not Specified,49,4968.5,0,Regular Air,1041.28,99.99,19.99,Carol Adams,Reisterstown,21136,Maryland,East,Corporate,Technology,Computer Peripherals,US Robotics 56K V.92 External Faxmodem,Small Box,0.52,4/8/2015
7601,54371,2/14/2015,Not Specified,28,115.02,0,Regular Air,46.30,3.78,0.71,Toby Knight,Sunrise,33322,Florida,South,Corporate,Office Supplies,Rubber Bands,Staples Bulldog Clip,Wrap Bag,0.39,2/14/2015
7602,54371,2/14/2015,Not Specified,7,118.63,0.05,Regular Air,6.30,16.74,5.08,Toby Knight,Tallahassee,32303,Florida,South,Corporate,Office Supplies,Binders and Binder Accessories,GBC Poly Designer Binding Covers,Small Box,0.36,2/16/2015
7616,54501,11/29/2015,Critical,36,2039.082,0.01,Regular Air,481.70,65.99,4.99,Guy Armstrong,Kokomo,46901,Indiana,Central,Corporate,Technology,Telephones and Communication,T193,Small Box,0.57,11/30/2015
7617,54501,11/29/2015,Critical,16,225.46,0.09,Regular Air,-33.03,13.99,7.51,Guy Armstrong,Lafayette,47905,Indiana,Central,Corporate,Technology,Office Machines,Sharp EL500L Fraction Calculator,Medium Box,0.39,12/1/2015
7618,54501,11/29/2015,Critical,38,783.96,0.05,Regular Air,-1195.29,20.34,35,Guy Armstrong,Lafayette,47905,Indiana,Central,Corporate,Office Supplies,Storage & Organization,Tennsco Commercial Shelving,Large Box,0.84,12/1/2015
7623,54534,3/19/2015,Not Specified,16,124.71,0.01,Regular Air,-30.04,7.35,5.96,Tracy Hopkins,Granite Bay,95746,California,West,Small Business,Office Supplies,Paper,"1/4 Fold Party Design Invitations & White Envelopes, 24 8-1/2"" X 11"" Cards, 25 Env./Pack",Small Box,0.38,3/21/2015
7634,54630,8/10/2015,Low,11,73.22,0.06,Regular Air,-34.53,6.48,6.22,Rob Williams,Chandler,85224,Arizona,West,Home Office,Office Supplies,Paper,Xerox 1894,Small Box,0.37,8/14/2015
7635,54656,11/19/2015,High,22,109.52,0.09,Express Air,-73.35,4.54,5.83,Tamara Manning,Rexburg,83440,Idaho,West,Corporate,Office Supplies,Binders and Binder Accessories,"Avery® Durable Plastic 1"" Binders",Small Box,0.36,11/21/2015
7640,54721,10/18/2015,Not Specified,19,2002.4,0,Delivery Truck,151.09,100.98,26.22,Liz Willingham,Ithaca,14853,New York,East,Corporate,Furniture,Bookcases,Hon 4-Shelf Metal Bookcases,Jumbo Box,0.6,10/19/2015
7644,54786,1/10/2015,Not Specified,30,380.28,0.08,Regular Air,-20.58,13.48,4.51,Maribeth Yedwab,Nicholasville,40356,Kentucky,South,Home Office,Office Supplies,Storage & Organization,"Tenex Personal Project File with Scoop Front Design, Black",Small Box,0.59,1/12/2015
7646,54791,12/20/2015,High,27,1087.58,0.01,Regular Air,514.45,39.89,3.04,Lisa DeCherney,Lynchburg,24501,Virginia,South,Corporate,Furniture,Office Furnishings,Ultra Commercial Grade Dual Valve Door Closer,Wrap Bag,0.53,12/21/2015
7647,54791,12/20/2015,High,42,4273.35,0.07,Regular Air,-892.03,101.41,35,Lisa DeCherney,Lynchburg,24501,Virginia,South,Corporate,Office Supplies,Storage & Organization,Tennsco Regal Shelving Units,Large Box,0.82,12/22/2015
7648,54791,12/20/2015,High,45,4165.04,0,Delivery Truck,135.68,90.98,30,Lisa DeCherney,North Platte,69101,Nebraska,Central,Corporate,Furniture,Chairs & Chairmats,Office Star - Task Chair with Contemporary Loop Arms,Jumbo Drum,0.61,12/22/2015
7656,54886,8/4/2015,Critical,39,419.95,0.02,Regular Air,-39.10,10.64,5.16,Doug O'Connell,Oxnard,93030,California,West,Small Business,Furniture,Office Furnishings,"Eldon Expressions Punched Metal & Wood Desk Accessories, Pewter & Cherry",Small Box,0.57,8/5/2015
7670,54981,2/10/2015,High,31,1024.31,0.03,Regular Air,174.72,31.74,12.62,Bart Pistole,Randallstown,21133,Maryland,East,Home Office,Office Supplies,Binders and Binder Accessories,GBC Wire Binding Strips,Small Box,0.37,2/11/2015
7671,55011,1/3/2015,Critical,48,452.28,0.09,Regular Air,-21.00,9.85,4.82,Alejandro Ballentine,Lake Oswego,97035,Oregon,West,Small Business,Office Supplies,Pens & Art Supplies,Lumber Crayons,Wrap Bag,0.47,1/4/2015
7672,55011,1/3/2015,Critical,18,55.82,0.01,Regular Air,14.19,2.94,0.81,Alejandro Ballentine,Lake Oswego,97035,Oregon,West,Small Business,Office Supplies,Pens & Art Supplies,Prang Colored Pencils,Wrap Bag,0.4,1/4/2015
7684,55073,3/20/2015,Low,40,2376.7105,0.01,Regular Air,721.81,65.99,3.99,Kelly Lampkin,Grapevine,76051,Texas,Central,Corporate,Technology,Telephones and Communication,TIMEPORT P8767,Small Box,0.57,3/20/2015
7694,55170,9/21/2015,Critical,22,985.29,0.04,Express Air,138.37,43.98,8.99,Dennis Bolton,Pittsburg,66762,Kansas,Central,Small Business,Office Supplies,Pens & Art Supplies,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,Small Pack,0.58,9/23/2015
7695,55171,10/26/2015,High,29,575.89,0.06,Regular Air,-14.04,19.98,4,Jennifer Jackson,Jackson,39212,Mississippi,South,Home Office,Technology,Computer Peripherals,Belkin 105-Key Black Keyboard,Small Box,0.68,10/27/2015
7696,55171,10/26/2015,High,43,260.6,0.05,Regular Air,-182.71,5.78,7.96,Jennifer Jackson,Jackson,39212,Mississippi,South,Home Office,Office Supplies,Paper,Xerox 196,Small Box,0.36,10/26/2015
7707,55239,12/3/2015,Critical,6,1008.872,0.02,Express Air,-505.98,209.37,69,Joni Wasserman,Dover,03820,New Hampshire,East,Consumer,Furniture,Tables,Hon 2111 Invitation™ Series Corner Table,Large Box,0.79,12/3/2015
7708,55239,12/3/2015,Critical,13,95.68,0.07,Express Air,-15.27,6.48,5.14,Joni Wasserman,Sanford,04073,Maine,East,Consumer,Office Supplies,Paper,Xerox 23,Small Box,0.37,12/4/2015
7710,55268,3/17/2015,High,11,61.46,0.08,Express Air,-47.83,4.89,4.93,Patrick O'Brill,Jackson,49201,Michigan,Central,Home Office,Technology,Computer Peripherals,"Maxell 3.5"" DS/HD IBM-Formatted Diskettes, 10/Pack",Small Pack,0.66,3/18/2015
7714,55296,10/18/2015,Low,32,317.06,0.05,Regular Air,105.47,10.06,2.06,Anthony Witt,Farragut,37922,Tennessee,South,Corporate,Office Supplies,Paper,Riverleaf Stik-Withit® Designer Note Cubes®,Wrap Bag,0.39,10/22/2015
7717,55299,3/30/2015,Low,20,22.28,0.09,Regular Air,-2.66,1.14,0.7,Quincy Jones,Casas Adobes,85704,Arizona,West,Corporate,Office Supplies,Rubber Bands,OIC Thumb-Tacks,Wrap Bag,0.38,3/30/2015
7723,55335,9/15/2015,Not Specified,30,8684.23,0.05,Delivery Truck,1488.77,280.98,35.67,Muhammed Yedwab,Richmond,23223,Virginia,South,Consumer,Furniture,Tables,Global Adaptabilities™ Conference Tables,Jumbo Box,0.66,9/17/2015
7730,55366,10/10/2015,Critical,7,387.17,0.1,Regular Air,-204.65,55.94,6.55,Doug Bickford,Skokie,60076,Illinois,Central,Corporate,Technology,Computer Peripherals,"Fellowes Smart Design 104-Key Enhanced Keyboard, PS/2 Adapter, Platinum",Small Box,0.68,10/11/2015
7743,55431,6/8/2015,Not Specified,13,3723.99,0.03,Regular Air,777.28,289.53,19.99,Kean Thornton,Bennington,05201,Vermont,East,Corporate,Office Supplies,Appliances,Hoover Upright Vacuum With Dirt Cup,Small Box,0.56,6/9/2015
7744,55431,6/8/2015,Not Specified,39,61.94,0.1,Regular Air,-17.78,1.6,1.29,Kean Thornton,Paradise,95969,California,West,Corporate,Office Supplies,Pens & Art Supplies,Sanford Pocket Accent® Highlighters,Wrap Bag,0.42,6/9/2015
7745,55458,3/16/2015,High,32,115.78,0.07,Regular Air,-167.42,3.52,6.83,Shahid Collister,Sheboygan,53081,Wisconsin,Central,Home Office,Office Supplies,Binders and Binder Accessories,Self-Adhesive Ring Binder Labels,Small Box,0.38,3/18/2015
7746,55458,3/16/2015,High,13,210.22,0,Regular Air,-30.71,14.98,7.69,Shahid Collister,Sheboygan,53081,Wisconsin,Central,Home Office,Office Supplies,Storage & Organization,Super Decoflex Portable Personal File,Small Box,0.57,3/18/2015
7748,55460,5/26/2015,High,49,1944.87,0.06,Regular Air,496.43,41.71,4.5,Patrick Jones,Prattville,36067,Alabama,South,Home Office,Office Supplies,Appliances,Fellowes 8 Outlet Superior Workstation Surge Protector,Small Box,0.56,5/28/2015
7749,55460,5/26/2015,High,12,61.82,0.1,Regular Air,-10.45,5.34,2.99,Patrick Jones,Prattville,36067,Alabama,South,Home Office,Office Supplies,Binders and Binder Accessories,Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,Small Box,0.38,5/27/2015
7751,55462,3/27/2015,Medium,13,75.27,0.06,Regular Air,-1.84,5.58,2.99,Shaun Weien,Moorhead,56560,Minnesota,Central,Home Office,Office Supplies,Binders and Binder Accessories,Avery Heavy-Duty EZD ™ Binder With Locking Rings,Small Box,0.37,3/29/2015
7752,55462,3/27/2015,Medium,31,1184.53,0.05,Regular Air,-26.49,39.98,7.12,Shaun Weien,Moorhead,56560,Minnesota,Central,Home Office,Technology,Computer Peripherals,"IBM Active Response Keyboard, Black",Small Box,0.67,3/28/2015
7753,55462,3/27/2015,Medium,35,3683.73,0.09,Regular Air,708.76,125.99,8.99,Shaun Weien,Moorhead,56560,Minnesota,Central,Home Office,Technology,Telephones and Communication,M70,Small Box,0.59,3/28/2015
7756,55494,6/25/2015,Not Specified,4,57.82,0.08,Express Air,0.85,10.98,4.8,Michael Stewart,Coachella,92236,California,West,Small Business,Office Supplies,Envelopes,"Manila Recycled Extra-Heavyweight Clasp Envelopes, 6"" x 9""",Small Box,0.36,6/27/2015
7757,55494,6/25/2015,Not Specified,49,544.89,0.09,Regular Air,-115.66,11.97,5.81,Michael Stewart,Coachella,92236,California,West,Small Business,Office Supplies,Pens & Art Supplies,Staples SlimLine Pencil Sharpener,Small Pack,0.6,6/26/2015
7760,55526,7/2/2015,High,23,445.17,0.02,Regular Air,38.11,18.97,9.03,Guy Thornton,University City,63130,MO,Central,Corporate,Office Supplies,Paper,Computer Printout Paper with Letter-Trim Perforations,Small Box,0.37,7/3/2015
7769,55618,1/20/2015,Medium,48,1494.232,0.04,Regular Air,479.95,35.99,1.25,Brian Moss,Frankfort,46041,Indiana,Central,Corporate,Technology,Telephones and Communication,Accessory13,Small Pack,0.57,1/21/2015
7772,55623,10/5/2015,Critical,47,10348.73,0.09,Delivery Truck,1094.57,227.55,32.48,Jack Garza,Daytona Beach,32114,Florida,South,Corporate,Furniture,Tables,Hon Rectangular Conference Tables,Jumbo Box,0.68,10/6/2015
7775,55651,3/7/2015,Medium,11,995.724,0.05,Regular Air,-117.61,110.99,2.5,Helen Andreada,Pacifica,94044,California,West,Corporate,Technology,Telephones and Communication,T18,Small Box,0.57,3/8/2015
