Row ID,Order ID,Order Date,Order Priority,Order Quantity,Sales,Discount,Ship Mode,Profit,Unit Price,Shipping Cost,Customer Name,City,Zip Code,State,Region,Customer Segment,Product Category,Product Sub-Category,Product Name,Product Container,Product Base Margin,Ship Date
6169,43745,41578,Low,26,1368.03,0.04,Regular Air,27.51,50.98,6.5,Laurel Elliston,East Massapequa,11758,New York,East,Corporate,Technology,Computer Peripherals,Microsoft Natural Multimedia Keyboard,Small Box,0.73,41580
6170,43745,41578,Low,41,260.64,0.08,Regular Air,-106.21,6.68,6.15,Laurel Elliston,East Massapequa,11758,New York,East,Corporate,Office Supplies,Paper,Xerox 1968,Small Box,0.37,41580
6171,43745,41578,Low,32,1250.4265,0.02,Regular Air,303.3,45.99,2.5,Laurel Elliston,East Massapequa,11758,New York,East,Corporate,Technology,Telephones and Communication,T61,Small Box,0.56,41578
6172,43745,41578,Low,5,128.59,0.07,Regular Air,-15.17,25.98,5.37,Laurel Elliston,Hampton,23666,Virginia,South,Corporate,Office Supplies,Appliances,3M Office Air Cleaner,Medium Box,0.5,41585
6173,43745,41578,Low,1,4.97,0.04,Regular Air,-4.91,3.55,1.43,Laurel Elliston,Hampton,23666,Virginia,South,Corporate,Office Supplies,Rubber Bands,"Acco Clips to Go™ Binder Clips, 24 Clips in Two Sizes",Wrap Bag,0.38,41582
6176,43781,41306,Not Specified,45,497.14,0.05,Regular Air,240.41,10.94,1.39,Claudia Miner,Quincy,62301,Illinois,Central,Small Business,Office Supplies,Envelopes,"White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes",Small Box,0.35,41306
6177,43781,41306,Not Specified,21,917.39,0.02,Express Air,393.4055,40.98,2.99,Claudia Miner,Rock Island,61201,Illinois,Central,Small Business,Office Supplies,Binders and Binder Accessories,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",Small Box,0.36,41307
6178,43782,41590,Medium,27,194.35,0,Regular Air,30.8805,6.75,2.99,Rick Bensley,Plant City,33566,Florida,South,Consumer,Office Supplies,Binders and Binder Accessories,Wilson Jones DublLock® D-Ring Binders,Small Box,0.35,41592
6186,43844,41577,High,25,1009.868,0.02,Regular Air,170.568,45.99,4.99,Deborah Brumfield,Ontario,91761,California,West,Small Business,Technology,Telephones and Communication,KF 788,Small Box,0.56,41577
6194,43877,41347,Low,36,580.04,0.09,Express Air,-31.86,16.91,6.25,Dorris Love,Deer Park,11729,New York,East,Corporate,Office Supplies,Storage & Organization,"Tenex Personal Self-Stacking Standard File Box, Black/Gray",Small Box,0.58,41347
6195,43904,41394,Not Specified,43,413.83,0.08,Regular Air,111.74,10.01,1.99,Michael Oakman,Margate,33063,Florida,South,Small Business,Technology,Computer Peripherals,TDK 4.7GB DVD-R,Small Pack,0.41,41396
6196,43904,41394,Not Specified,30,3339.65,0.01,Regular Air,788.508,125.99,7.69,Michael Oakman,Margate,33063,Florida,South,Small Business,Technology,Telephones and Communication,Timeport L7089,Small Box,0.58,41395
6203,43936,41345,Critical,42,670.65,0.08,Regular Air,41.66,15.94,5.45,Carl Weiss,Columbus,39701,Mississippi,South,Consumer,Office Supplies,Pens & Art Supplies,Boston 16701 Slimline Battery Pencil Sharpener,Small Pack,0.55,41346
6204,43940,41325,Critical,12,1940.21,0.09,Regular Air,-215.336,200.99,4.2,Anne Pryor,Utica,13501,New York,East,Consumer,Technology,Telephones and Communication,2160i,Small Box,0.59,41326
6205,43940,41325,Critical,44,1717.21,0.08,Regular Air,176.13,40.97,8.99,Anne Pryor,Valley Stream,11580,New York,East,Consumer,Office Supplies,Pens & Art Supplies,Sanford 52201 APSCO Electric Pencil Sharpener,Small Pack,0.59,41326
6206,43972,41348,Low,12,714.391,0,Regular Air,-62.326,65.99,8.99,Chris Cortes,Bristol,06010,Connecticut,East,Consumer,Technology,Telephones and Communication,8260,Small Box,0.58,41350
6215,44005,41519,Medium,7,733.36,0.02,Regular Air,-270.48,99.99,19.99,Shaun Chance,Idaho Falls,83402,Idaho,West,Corporate,Technology,Computer Peripherals,US Robotics 56K V.92 External Faxmodem,Small Box,0.52,41520
6221,44064,41335,Medium,43,468.48,0.07,Express Air,-213.49,11.34,11.25,Theresa Swint,Riverview,33569,Florida,South,Consumer,Office Supplies,Paper,Staples 1 Part Blank Computer Paper,Small Box,0.36,41337
6222,44064,41335,Medium,23,284.14,0.05,Regular Air,-104.18,11.66,8.99,Theresa Swint,Riverview,33569,Florida,South,Consumer,Office Supplies,Pens & Art Supplies,Boston 16765 Mini Stand Up Battery Pencil Sharpener,Small Pack,0.59,41338
6223,44065,41457,Low,23,1914.16,0.01,Delivery Truck,128.43,80.97,33.6,Keith Herrera,Newark,07101,New Jersey,East,Small Business,Technology,Office Machines,Lexmark Z25 Color Inkjet Printer,Jumbo Drum,0.37,41464
6228,44098,41300,Low,1,5.06,0.01,Regular Air,-2.64,3.14,1.92,John Grady,Walker,49534,Michigan,Central,Corporate,Office Supplies,"Scissors, Rulers and Trimmers",Serrated Blade or Curved Handle Hand Letter Openers,Wrap Bag,0.84,41304
6231,44133,41279,High,35,181.15,0.06,Regular Air,-46.68,5.28,3.96,Mark Packer,Chula Vista,91911,California,West,Small Business,Furniture,Office Furnishings,"Master Big Foot® Doorstop, Beige",Wrap Bag,0.54,41280
6233,44162,41351,High,46,507.64,0.04,Regular Air,42.76,10.98,3.37,Julie Creighton,Bettendorf,52722,Iowa,Central,Corporate,Office Supplies,"Scissors, Rulers and Trimmers",Fiskars® Softgrip Scissors,Small Pack,0.57,41352
6240,44224,41494,High,32,198.7,0.1,Regular Air,-62.13,6.48,2.74,Natalie Webber,Miami,33142,Florida,South,Corporate,Technology,Computer Peripherals,"Sony MFD2HD Formatted Diskettes, 10/Pack",Small Pack,0.71,41495
6242,44229,41407,Medium,39,185.69,0.02,Regular Air,50.16,4.84,0.71,Erin Smith,Leander,78641,Texas,Central,Home Office,Office Supplies,Pens & Art Supplies,*Staples* Highlighting Markers,Wrap Bag,0.52,41407
6253,44290,41353,Medium,49,508.38,0.06,Regular Air,4.68,10.4,5.4,Peter Fuller,Augusta,30904,Georgia,South,Corporate,Furniture,Office Furnishings,"Executive Impressions 8-1/2"" Career Panel/Partition Cubicle Clock",Small Pack,0.51,41355
6254,44290,41353,Medium,28,281.09,0.01,Regular Air,-114.58,9.06,9.86,Peter Fuller,Augusta,30904,Georgia,South,Corporate,Office Supplies,Paper,Southworth 25% Cotton Linen-Finish Paper & Envelopes,Small Box,0.4,41355
6255,44290,41353,Medium,41,276.65,0.02,Regular Air,-75.28,6.48,5.87,Peter Fuller,Augusta,30904,Georgia,South,Corporate,Office Supplies,Paper,Xerox 229,Small Box,0.37,41355
6260,44295,41296,Medium,47,4524.907,0.07,Regular Air,1464.867,115.99,2.5,Alex Russell,Mcminnville,97128,Oregon,West,Home Office,Technology,Telephones and Communication,StarTAC 7797,Small Box,0.55,41298
6266,44358,41364,High,22,5288.89,0,Delivery Truck,547.0362,227.55,32.48,Cynthia Delaney,Dundalk,21222,Maryland,East,Home Office,Furniture,Tables,Hon Rectangular Conference Tables,Jumbo Box,0.68,41366
6267,44359,41606,High,19,113.2,0.1,Regular Air,24.83,6.08,0.91,Keith Dawkins,Paragould,72450,Arkansas,South,Home Office,Office Supplies,Pens & Art Supplies,Zebra Zazzle Fluorescent Highlighters,Wrap Bag,0.51,41608
6272,44390,41610,Not Specified,32,3234.1,0.03,Regular Air,2033.5,99.23,8.99,Noel Staavos,Corsicana,75109,Texas,Central,Home Office,Furniture,Office Furnishings,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",Small Pack,0.35,41612
6279,44450,41555,Critical,14,243.23,0.07,Regular Air,35.33,17.48,1.99,Sean Wendt,Minnetonka,55345,Minnesota,Central,Corporate,Technology,Computer Peripherals,"Maxell Pro 80 Minute CD-R, 10/Pack",Small Pack,0.45,41556
6280,44450,41555,Critical,24,1326.51,0.03,Regular Air,58.167,65.99,8.99,Sean Wendt,Minnetonka,55345,Minnesota,Central,Corporate,Technology,Telephones and Communication,StarTAC Analog,Small Box,0.6,41555
6284,44480,41405,Medium,25,1321.55,0.1,Regular Air,448.24,54.96,10.75,Vivek Sundaresam,Baltimore,21215,Maryland,East,Home Office,Office Supplies,Paper,Xerox 1940,Small Box,0.36,41407
6290,44519,41412,High,48,224.58,0.03,Regular Air,-144.762,4.57,5.42,Dorothy Wardle,Skokie,60076,Illinois,Central,Corporate,Office Supplies,Binders and Binder Accessories,Newell® 3-Hole Punched Plastic Slotted Magazine Holders for Binders,Small Box,0.37,41413
6291,44519,41412,High,34,365.77,0.07,Regular Air,155.69,10.67,1.39,Dorothy Wardle,Skokie,60076,Illinois,Central,Corporate,Office Supplies,Envelopes,Laser & Ink Jet Business Envelopes,Small Box,0.39,41413
6292,44519,41412,High,34,16073.03,0.01,Delivery Truck,5386.32,442.14,14.7,Dorothy Wardle,Skokie,60076,Illinois,Central,Corporate,Technology,Office Machines,Okidata ML390 Turbo Dot Matrix Printers,Jumbo Drum,0.56,41413
6293,44546,41356,Critical,15,55.2,0.05,Regular Air,4.26,3.58,1.63,Vivek Sundaresam,Bethesda,20814,Maryland,East,Home Office,Office Supplies,Rubber Bands,"OIC Colored Binder Clips, Assorted Sizes",Wrap Bag,0.36,41357
6304,44613,41515,High,34,1911.69,0.07,Regular Air,939.43,55.98,5.15,Neoma Murray,Smyrna,30080,Georgia,South,Small Business,Office Supplies,Paper,Xerox 1934,Small Box,0.36,41516
6305,44613,41515,High,17,120.751,0.03,Regular Air,-71.39,7.99,5.03,Neoma Murray,Smyrna,30080,Georgia,South,Small Business,Technology,Telephones and Communication,Bell Sonecor JB700 Caller ID,Medium Box,0.6,41516
6306,44613,41515,High,45,245.55,0.03,Regular Air,-227.25,5.28,8.16,Neoma Murray,Statesboro,30458,Georgia,South,Small Business,Office Supplies,Paper,Xerox 1963,Small Box,0.4,41516
6307,44614,41438,Low,18,55.35,0,Express Air,-56.63,2.22,5,George Bell,Wylie,75098,Texas,Central,Corporate,Office Supplies,Appliances,Hoover Replacement Belt for Commercial Guardsman Heavy-Duty Upright Vacuum,Small Box,0.55,41442
6308,44614,41438,Low,27,700.35,0.06,Regular Air,-123.01,26.31,5.89,George Bell,Wylie,75098,Texas,Central,Corporate,Technology,Computer Peripherals,"Micro Innovations Micro 3000 Keyboard, Black",Small Box,0.75,41447
6309,44615,41402,Medium,19,36.37,0.07,Regular Air,-10.258,1.88,1.49,Edward Becker,Farmers Branch,75234,Texas,Central,Home Office,Office Supplies,Binders and Binder Accessories,Staples® General Use 3-Ring Binders,Small Box,0.37,41403
6317,44706,41362,Low,18,7556.61,0.08,Delivery Truck,-352.242,424.21,110.2,Ritsa Hightower,Shawnee,74801,Oklahoma,Central,Corporate,Furniture,Tables,Bush Advantage Collection® Racetrack Conference Table,Jumbo Box,0.67,41364
6318,44706,41362,Low,33,47.48,0.07,Regular Air,3.35,1.48,0.7,Ritsa Hightower,Stillwater,74074,Oklahoma,Central,Corporate,Office Supplies,Rubber Bands,Binder Clips by OIC,Wrap Bag,0.37,41367
6322,44738,41612,Not Specified,34,75.57,0.02,Regular Air,6.87,2.1,0.7,Max Jones,State College,16801,Pennsylvania,East,Home Office,Office Supplies,Pens & Art Supplies,"Sanford EarthWrite® Recycled Pencils, Medium Soft, #2",Wrap Bag,0.57,41614
6331,44864,41441,Low,25,187.55,0.1,Regular Air,-171.41,7.77,9.23,Lena Creighton,Plainview,79072,Texas,Central,Corporate,Office Supplies,Appliances,Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags,Small Box,0.58,41448
6335,44897,41341,High,11,85.62,0.07,Regular Air,-81.22,7.28,11.15,Kelly Collister,Hickory,28601,North Carolina,South,Consumer,Office Supplies,Paper,"Array® Parchment Paper, Assorted Colors",Small Box,0.37,41343
6336,44900,41313,Medium,4,47.03,0.08,Regular Air,-12.03,11.19,5.03,Joni Sundaresam,Midland,79701,Texas,Central,Home Office,Office Supplies,Paper,"Geographics Note Cards, Blank, White, 8 1/2"" x 11""",Small Box,0.37,41314
6337,44935,41594,High,39,9362.73,0,Regular Air,2766.29,232.58,19.99,Arthur Gainer,Santa Fe,87505,New Mexico,West,Consumer,Office Supplies,Appliances,Hoover Commercial Lightweight Upright Vacuum with E-Z Empty™ Dirt Cup,Small Box,0.59,41595
6338,44935,41594,High,37,125.33,0.06,Express Air,58.5,3.08,0.5,Arthur Gainer,Santa Fe,87505,New Mexico,West,Consumer,Office Supplies,Labels,Avery 497,Small Box,0.37,41595
6339,44935,41594,High,37,99.65,0.01,Regular Air,27,2.62,0.8,Arthur Gainer,Seminole,33772,Florida,South,Consumer,Office Supplies,Rubber Bands,Staples Metal Binder Clips,Wrap Bag,0.39,41597
6350,44999,41295,Medium,17,110.74,0.09,Regular Air,-70.31,6.48,7.49,Mike Kennedy,Eagan,55122,Minnesota,Central,Small Business,Office Supplies,Paper,Xerox 220,Small Box,0.37,41296
6352,45029,41457,High,20,5304.42,0.01,Delivery Truck,-633.441237,262.11,62.74,Gene McClure,Drexel Hill,19026,Pennsylvania,East,Consumer,Furniture,Tables,Bevis Boat-Shaped Conference Table,Jumbo Box,0.75,41457
6353,45030,41478,High,1,18.16,0.03,Regular Air,-7.25,12.28,6.13,Giulietta Dortch,Colonia,07067,New Jersey,East,Consumer,Office Supplies,Storage & Organization,Recycled Eldon Regeneration Jumbo File,Small Box,0.57,41480
6357,45088,41599,Low,9,1418.956,0.09,Regular Air,-447.414,195.99,4.2,Christopher Conant,Tacoma,98408,Washington,West,Home Office,Technology,Telephones and Communication,688,Small Box,0.6,41606
6367,45158,41373,Low,40,375.52,0.09,Regular Air,131.7,9.68,2.03,Juliana Krohn,San Francisco,94110,California,West,Corporate,Office Supplies,Paper,"Wirebound Service Call Books, 5 1/2"" x 4""",Wrap Bag,0.37,41375
6368,45158,41373,Low,15,63.84,0.03,Express Air,23.52,3.78,0.71,Juliana Krohn,San Francisco,94110,California,West,Corporate,Office Supplies,Rubber Bands,Staples Bulldog Clip,Wrap Bag,0.39,41378
6369,45184,41441,Low,25,14647.26,0.07,Regular Air,5485.15,599.99,24.49,Victoria Wilson,West Bend,53095,Wisconsin,Central,Home Office,Technology,Copiers and Fax,Hewlett Packard LaserJet 3310 Copier,Large Box,0.37,41450
6370,45184,41441,Low,10,26.11,0.08,Regular Air,2.65,2.62,0.8,Victoria Wilson,West Bend,53095,Wisconsin,Central,Home Office,Office Supplies,Rubber Bands,Staples Metal Binder Clips,Wrap Bag,0.39,41448
6371,45190,41596,High,13,2084.96,0,Delivery Truck,135.26,150.98,43.71,George Ashbrook,Lufkin,75901,Texas,Central,Small Business,Furniture,Chairs & Chairmats,"Global Airflow Leather Mesh Back Chair, Black",Jumbo Drum,0.55,41596
6372,45217,41517,Not Specified,40,6789.9275,0.08,Regular Air,1864.656,200.99,4.2,Ralph Knight,Lansing,60438,Illinois,Central,Consumer,Technology,Telephones and Communication,2160i,Small Box,0.59,41518
6376,45249,41604,Low,24,1155.5835,0.04,Regular Air,-126.995,55.99,5,Roland Black,Mankato,56001,Minnesota,Central,Small Business,Technology,Telephones and Communication,Accessory6,Small Pack,0.8,41609
6377,45254,41480,High,45,3327.84,0.06,Delivery Truck,-3033.57,70.89,89.3,Corey Lock,Mission Viejo,92691,California,West,Home Office,Furniture,Tables,KI Conference Tables,Jumbo Box,0.69,41481
6383,45347,41545,Medium,10,8704.08,0.05,Delivery Truck,1034.54,880.98,44.55,Ritsa Hightower,Stillwater,74074,Oklahoma,Central,Corporate,Furniture,Bookcases,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",Jumbo Box,0.62,41546
6384,45347,41545,Medium,41,24051.49,0.07,Express Air,9791.041,599.99,24.49,Ritsa Hightower,Stillwater,74074,Oklahoma,Central,Corporate,Technology,Copiers and Fax,Hewlett Packard LaserJet 3310 Copier,Large Box,0.37,41547
6392,45408,41633,Low,25,716.99,0.05,Regular Air,174.06,29.89,1.99,Maribeth Dona,Fairfax,20151,Virginia,South,Home Office,Technology,Computer Peripherals,"Verbatim DVD-RAM, 5.2GB, Rewritable, Type 1, DS",Small Pack,0.5,41655
6393,45409,41375,Critical,11,3427.31,0.1,Delivery Truck,124.36,320.98,58.95,Damala Kotsonis,Goleta,93117,California,West,Corporate,Furniture,Chairs & Chairmats,Hon 4070 Series Pagoda™ Round Back Stacking Chairs,Jumbo Drum,0.57,41378
6394,45409,41375,Critical,10,36.26,0.08,Regular Air,-28.37,3.28,3.97,Damala Kotsonis,Goleta,93117,California,West,Corporate,Office Supplies,Pens & Art Supplies,Newell 337,Wrap Bag,0.56,41376
6395,45409,41375,Critical,50,893.1375,0,Regular Air,10.998,20.99,1.25,Damala Kotsonis,Goleta,93117,California,West,Corporate,Technology,Telephones and Communication,Accessory29,Small Pack,0.83,41378
6397,45412,41385,Medium,20,586.619,0.06,Regular Air,83.07,35.99,1.1,Arianne Irving,Memphis,38109,Tennessee,South,Corporate,Technology,Telephones and Communication,Accessory35,Small Box,0.55,41386
6398,45413,41432,High,18,85.74,0.03,Regular Air,-73.5655,4.38,6.21,Eric Barreto,Immokalee,34142,Florida,South,Small Business,Office Supplies,Binders and Binder Accessories,Acco 3-Hole Punch,Small Box,0.37,41433
6399,45413,41432,High,17,2031.98,0.05,Regular Air,778.6,120.98,9.07,Eric Barreto,Immokalee,34142,Florida,South,Small Business,Office Supplies,Binders and Binder Accessories,GBC VeloBinder Electric Binding Machine,Small Box,0.35,41433
6400,45413,41432,High,24,131.94,0.04,Regular Air,2.3205,5.28,2.99,Eric Barreto,Immokalee,34142,Florida,South,Small Business,Office Supplies,Binders and Binder Accessories,"Wilson Jones 1"" Hanging DublLock® Ring Binders",Small Box,0.37,41432
6405,45511,41506,Low,31,951.31,0.08,Delivery Truck,-1099.46,31.76,45.51,Sonia Cooley,Corvallis,97330,Oregon,West,Corporate,Furniture,Tables,Hon iLevel™ Computer Training Table,Jumbo Box,0.65,41513
6408,45542,41311,High,37,281.79,0.04,Express Air,-50.96,7.64,5.83,Robert Marley,Newark,43055,Ohio,East,Corporate,Office Supplies,Paper,"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",Wrap Bag,0.36,41314
6409,45542,41311,High,40,4064.272,0.01,Delivery Truck,-300.854983,124.49,51.94,Robert Marley,Newark,43055,Ohio,East,Corporate,Furniture,Tables,Bevis 36 x 72 Conference Tables,Jumbo Box,0.63,41312
6411,45570,41494,Critical,19,77.57,0,Regular Air,-67.4935,3.58,5.47,Bart Watters,Roseville,55113,Minnesota,Central,Corporate,Office Supplies,Binders and Binder Accessories,Avery Poly Binder Pockets,Small Box,0.37,41495
6418,45605,41373,Medium,7,1494.27,0.05,Delivery Truck,-248.78,212.6,52.2,Nora Paige,Atascadero,93422,California,West,Small Business,Furniture,Tables,Bush Advantage Collection® Round Conference Table,Jumbo Box,0.64,41375
6421,45632,41403,Not Specified,50,442.31,0.02,Regular Air,231.68,8.34,0.96,Michelle Ellison,Greenfield,53220,Wisconsin,Central,Small Business,Furniture,Office Furnishings,Document Clip Frames,Wrap Bag,0.43,41404
6424,45668,41619,Not Specified,8,704.77,0.01,Delivery Truck,-298.9,81.94,55.81,Shaun Chance,Idaho Falls,83402,Idaho,West,Corporate,Furniture,Bookcases,O'Sullivan 5-Shelf Heavy-Duty Bookcases,Jumbo Box,0.6,41620
6430,45728,41445,High,49,1711.79,0.01,Regular Air,812.32,33.29,1.99,Keith Herrera,Pasadena,91104,California,West,Small Business,Technology,Computer Peripherals,Verbatim 4.7GB DVD-R,Small Pack,0.41,41446
6431,45728,41445,High,11,38.24,0.02,Regular Air,-37.55,2.88,5.33,Keith Herrera,South Portland,04106,Maine,East,Small Business,Office Supplies,Labels,Avery File Folder Labels,Small Box,0.36,41446
6435,45733,41613,Critical,39,851.17,0.07,Regular Air,-131.284,22.38,15.1,Maya Herman,Rome,30161,Georgia,South,Corporate,Office Supplies,Binders and Binder Accessories,"Avery Flip-Chart Easel Binder, Black",Small Box,0.38,41614
6437,45762,41475,Low,21,793.85,0.01,Regular Air,308.53,37.94,5.08,Barry Weirich,Foster City,94404,California,West,Corporate,Office Supplies,Paper,"Snap-A-Way® Black Print Carbonless Ruled Speed Letter, Triplicate",Wrap Bag,0.38,41480
6438,45763,41461,High,25,67.45,0.05,Regular Air,24.28,2.61,0.5,Lisa DeCherney,Liberal,67901,Kansas,Central,Corporate,Office Supplies,Labels,Avery 494,Small Box,0.39,41462
6439,45766,41400,High,37,2522.21,0,Regular Air,1026.07,63.94,14.48,Charlotte Melton,Buffalo Grove,60089,Illinois,Central,Home Office,Furniture,Office Furnishings,"Howard Miller 16"" Diameter Gallery Wall Clock",Small Box,0.46,41402
6440,45766,41400,High,28,4181.82,0.01,Regular Air,1765.48,140.99,13.99,Charlotte Melton,Buffalo Grove,60089,Illinois,Central,Home Office,Technology,Office Machines,Canon MP100DHII Printing Calculator,Medium Box,0.37,41401
6447,45863,41535,Low,5,845.614,0.01,Express Air,-653.488,195.99,4.2,Patrick Jones,Phenix City,36869,Alabama,South,Home Office,Technology,Telephones and Communication,688,Small Box,0.6,41539
6449,45924,41628,Low,1,27.44,0.02,Regular Air,-11.7645,24.95,2.99,Laurel Elliston,Hampton,23666,Virginia,South,Corporate,Office Supplies,Binders and Binder Accessories,Large Capacity Hanging Post Binders,Small Box,0.39,41633
6450,45957,41537,Critical,20,759.84,0.06,Regular Air,162.83,39.24,1.99,Neola Schneider,Joliet,60432,Illinois,Central,Home Office,Technology,Computer Peripherals,Verbatim DVD-R 4.7GB authoring disc,Small Pack,0.51,41539
6451,45957,41537,Critical,19,147.39,0.08,Regular Air,-30.92,7.64,5.83,Neola Schneider,Joliet,60432,Illinois,Central,Home Office,Office Supplies,Paper,"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",Wrap Bag,0.36,41539
6460,45989,41508,High,26,148.12,0.08,Regular Air,-51.62,5.58,5.3,Matthew Grinstein,Hobbs,88240,New Mexico,West,Small Business,Office Supplies,Envelopes,Staples Brown Kraft Recycled Clasp Envelopes,Small Box,0.35,41508
6468,46050,41277,High,5,2249.05,0.02,Regular Air,-571.24,449.99,24.49,Julie Prescott,Parkersburg,26101,West Virginia,East,Home Office,Technology,Copiers and Fax,Canon PC940 Copier,Large Box,0.52,41278
6469,46050,41277,High,48,4813.67,0.03,Express Air,44.58,95.43,19.99,Julie Prescott,Parkersburg,26101,West Virginia,East,Home Office,Office Supplies,Storage & Organization,Fellowes Stor/Drawer® Steel Plus™ Storage Drawers,Small Box,0.79,41280
6470,46050,41277,High,3,876.75,0.02,Regular Air,-248.69,289.53,19.99,Julie Prescott,Webster Groves,63119,MO,Central,Home Office,Office Supplies,Appliances,Hoover Upright Vacuum With Dirt Cup,Small Box,0.56,41280
6487,46177,41612,Low,13,11169.95,0.07,Regular Air,3982.2245,896.99,19.99,Rick Duston,Livingston,07039,New Jersey,East,Corporate,Office Supplies,Binders and Binder Accessories,GBC DocuBind TL300 Electric Binding System,Small Box,0.38,41612
6488,46177,41612,Low,33,468.46,0.01,Regular Air,-292.7,12.99,14.37,Rick Duston,North Haven,06473,Connecticut,East,Corporate,Furniture,Office Furnishings,"Tensor ""Hersey Kiss"" Styled Floor Lamp",Large Box,0.73,41612
6489,46177,41612,Low,48,9708.64,0.1,Delivery Truck,-528.653125,218.75,69.64,Rick Duston,South Portland,04106,Maine,East,Corporate,Furniture,Tables,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,Jumbo Box,0.77,41614
6490,46211,41435,Low,47,1243.52,0.08,Regular Air,360.94,26.48,6.93,Gary Hwang,Coconut Creek,33063,Florida,South,Home Office,Furniture,Office Furnishings,DAX Natural Wood-Tone Poster Frame,Small Box,0.49,41442
6504,46310,41475,High,29,1935.25,0.04,Regular Air,652.188,63.98,11.55,Annie Thurman,Overland,63114,MO,Central,Home Office,Office Supplies,Binders and Binder Accessories,GBC DocuBind P50 Personal Binding Machine,Small Box,0.38,41476
6505,46310,41475,High,13,278.5,0.1,Regular Air,-6.23,22.01,5.53,Annie Thurman,Overland,63114,MO,Central,Home Office,Office Supplies,Pens & Art Supplies,Boston 16801 Nautilus™ Battery Pencil Sharpener,Small Pack,0.59,41476
6506,46310,41475,High,42,5423.58,0.01,Regular Air,1361.56,120.33,19.99,Annie Thurman,Overland,63114,MO,Central,Home Office,Office Supplies,Storage & Organization,Iceberg Mobile Mega Data/Printer Cart ®,Small Box,0.59,41475
6516,46374,41461,High,7,1822.83,0.08,Delivery Truck,-627.641157,259.71,66.67,Herbert Flentye,Euclid,44117,Ohio,East,Small Business,Furniture,Tables,"Bevis Round Bullnose 29"" High Table Top",Jumbo Box,0.65,41463
6517,46375,41511,Medium,24,905.32,0.02,Regular Air,389.07,35.44,5.09,Parhena Norris,Fridley,55432,Minnesota,Central,Home Office,Office Supplies,Paper,Xerox 1932,Small Box,0.38,41513
6518,46375,41511,Medium,16,1702.499,0.08,Regular Air,162.108,125.99,5.26,Parhena Norris,Fridley,55432,Minnesota,Central,Home Office,Technology,Telephones and Communication,232,Small Box,0.55,41512
6524,46434,41364,Critical,34,800.39,0.06,Regular Air,270.2915,24.95,2.99,David Philippe,Sulphur Springs,75482,Texas,Central,Consumer,Office Supplies,Binders and Binder Accessories,Large Capacity Hanging Post Binders,Small Box,0.39,41365
6555,46599,41529,Not Specified,4,284,0.01,Express Air,208.31,62.18,10.84,Victoria Brennan,Pasco,99301,Washington,West,Small Business,Furniture,Office Furnishings,Deflect-o Glass Clear Studded Chair Mats,Medium Box,0.63,41530
6556,46624,41389,Not Specified,28,110.2,0.07,Regular Air,42.84,4.13,0.5,Keith Dawkins,Paragould,72450,Arkansas,South,Home Office,Office Supplies,Labels,Avery 506,Small Box,0.39,41390
6557,46624,41389,Not Specified,12,54.86,0.09,Regular Air,-50.6,4.28,6.72,Keith Dawkins,Pine Bluff,71603,Arkansas,South,Home Office,Office Supplies,Paper,Xerox 1927,Small Box,0.4,41391
6570,46725,41536,Not Specified,13,80,0.03,Regular Air,10.96,5.84,1.2,Anne Pryor,Valley Stream,11580,New York,East,Consumer,Office Supplies,Pens & Art Supplies,Newell 312,Wrap Bag,0.55,41538
6571,46725,41536,Not Specified,8,137.42,0.04,Regular Air,-24.86,16.91,6.25,Anne Pryor,Valley Stream,11580,New York,East,Consumer,Office Supplies,Storage & Organization,"Tenex Personal Self-Stacking Standard File Box, Black/Gray",Small Box,0.58,41537
6578,46849,41620,Not Specified,23,188.54,0.09,Regular Air,9.82,8.33,1.99,Sarah Bern,Mount Pleasant,48858,Michigan,Central,Corporate,Technology,Computer Peripherals,"80 Minute Slim Jewel Case CD-R , 10/Pack - Staples",Small Pack,0.52,41621
6582,46855,41337,High,32,53.34,0.04,Regular Air,-4.68,1.68,0.7,Darren Budd,Beaumont,77705,Texas,Central,Corporate,Furniture,Office Furnishings,Tenex B1-RE Series Chair Mats for Low Pile Carpets,Wrap Bag,0.68,41338
6583,46880,41457,Critical,1,29.99,0.07,Regular Air,-8.88,21.98,8.32,Karen Carlisle,San Gabriel,91776,California,West,Corporate,Office Supplies,Paper,Standard Line™ “While You Were Out” Hardbound Telephone Message Book,Wrap Bag,0.39,41459
6596,46948,41413,Low,10,64.13,0.1,Regular Air,-28.9685,6.54,5.27,Mike Kennedy,Eden Prairie,55343,Minnesota,Central,Corporate,Office Supplies,Binders and Binder Accessories,Wilson Jones® Four-Pocket Poly Binders,Small Box,0.36,41417
6597,46949,41339,High,37,319.39,0.03,Regular Air,-39.33,8.46,3.62,Mick Crebagga,Fort Pierce,34982,Florida,South,Home Office,Technology,Computer Peripherals,"Imation 3.5"", RTS 247544 3M 3.5 DSDD, 10/Pack",Small Pack,0.61,41340
