Row ID,Order ID,Order Date,Order Priority,Order Quantity,Sales,Discount,Ship Mode,Profit,Unit Price,Shipping Cost,Customer Name,Province,Region,Customer Segment,Product Category,Product Sub-Category,Product Name,Product Container,Product Base Margin,Ship Date
2398,17381,40404,High,28,101.25,0.05,Regular Air,40.9,3.75,0.5,Rick Wilson,Saskachewan,Prarie,Corporate,Office Supplies,Labels,Avery 496,Small Box,0.37,40405
2477,17988,40443,Low,46,2660.6105,0.03,Regular Air,618.066,65.99,8.99,Anthony Garverick,Saskachewan,Prarie,Small Business,Technology,Telephones and Communication,5180,Small Box,0.56,40445
2518,18307,40211,Low,23,441.99,0.08,Express Air,32.36,19.98,8.68,Dennis Pardue,Saskachewan,Prarie,Corporate,Office Supplies,Paper,Southworth 25% Cotton Premium Laser Paper and Envelopes,Small Box,0.37,40215
2519,18307,40211,Low,34,245.19,0.03,Regular Air,37.99,7.08,2.35,Dennis Pardue,Saskachewan,Prarie,Corporate,Office Supplies,Pens & Art Supplies,SANFORD Major Accent™ Highlighters,Wrap Bag,0.47,40211
2738,19748,40394,Not Specified,6,124.65,0.01,Regular Air,13.34,18.97,5.21,Maxwell Schwartz,Saskachewan,Prarie,Corporate,Office Supplies,Paper,Xerox 1887,Small Box,0.37,40395
2762,19974,40485,High,14,3830.84,0.1,Delivery Truck,635.33,279.81,23.19,Rick Wilson,Saskachewan,Prarie,Corporate,Office Supplies,Appliances,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,Jumbo Drum,0.59,40487
2763,19974,40485,High,22,267.43,0.07,Regular Air,-45.98,12.28,6.13,Rick Wilson,Saskachewan,Prarie,Corporate,Office Supplies,Storage & Organization,Recycled Eldon Regeneration Jumbo File,Small Box,0.57,40487
3302,23586,40192,Medium,32,210.9,0.03,Regular Air,-62.46,6.48,5.74,Anthony Garverick,Saskachewan,Prarie,Small Business,Office Supplies,Paper,Xerox 1994,Small Box,0.37,40195
3993,28512,40295,Medium,11,323.91,0.09,Regular Air,-96.53,30.73,4,Lindsay Castell,Saskachewan,Prarie,Corporate,Technology,Computer Peripherals,Fellowes 17-key keypad for PS/2 interface,Small Box,0.75,40296
3994,28512,40295,Medium,10,185.59,0.1,Regular Air,12.01,19.98,5.77,Lindsay Castell,Saskachewan,Prarie,Corporate,Office Supplies,Paper,Xerox Blank Computer Paper,Small Box,0.38,40297
3995,28512,40295,Medium,18,7168.15,0.05,Regular Air,1593.61,419.19,19.99,Lindsay Castell,Saskachewan,Prarie,Corporate,Office Supplies,Storage & Organization,Smead Adjustable Mobile File Trolley with Lockable Top,Small Box,0.58,40297
4399,31330,40330,High,2,13.5,0.04,Regular Air,-7.9,5.98,1.67,Paul Stevenson,Saskachewan,Prarie,Corporate,Office Supplies,Pens & Art Supplies,"Dixon Ticonderoga® Erasable Colored Pencil Set, 12-Color",Wrap Bag,0.51,40331
4400,31330,40330,High,38,540.64,0.02,Regular Air,13.89,13.43,5.5,Paul Stevenson,Saskachewan,Prarie,Corporate,Office Supplies,Storage & Organization,"Fellowes Personal Hanging Folder Files, Navy",Small Box,0.57,40331
4635,32996,40529,Critical,15,262.29,0.09,Regular Air,7.26,17.78,5.03,Janet Lee,Saskachewan,Prarie,Consumer,Furniture,Office Furnishings,"Seth Thomas 13 1/2"" Wall Clock",Small Box,0.54,40532
4636,32996,40529,Critical,2,116.314,0.04,Regular Air,-300.85,65.99,3.9,Janet Lee,Saskachewan,Prarie,Consumer,Technology,Telephones and Communication,StarTAC Series,Small Box,0.55,40531
4896,34849,40463,Critical,3,11.76,0.1,Regular Air,-2.83,4.13,0.5,Lycoris Saunders,Saskachewan,Prarie,Home Office,Office Supplies,Labels,Avery 506,Small Box,0.39,40465
4897,34849,40463,Critical,22,100.13,0.08,Regular Air,19.77,4.73,1.52,Lycoris Saunders,Saskachewan,Prarie,Home Office,Office Supplies,Paper,"While You Were Out Pads, 50 per Pad, 4 x 5 1/4, Green Cycle",Wrap Bag,0.36,40464
4898,34849,40463,Critical,3,1192.93,0.07,Regular Air,-434.81,419.19,19.99,Lycoris Saunders,Saskachewan,Prarie,Home Office,Office Supplies,Storage & Organization,Smead Adjustable Mobile File Trolley with Lockable Top,Small Box,0.58,40464
5337,37923,40264,Not Specified,29,198.43,0.01,Regular Air,-79.67,6.48,6.81,Paul Stevenson,Saskachewan,Prarie,Corporate,Office Supplies,Paper,Xerox 1930,Small Box,0.36,40265
5376,38215,40180,Critical,42,756.7295,0.07,Regular Air,64.782,20.99,4.81,Dennis Pardue,Saskachewan,Prarie,Small Business,Technology,Telephones and Communication,1726 Digital Answering Machine,Medium Box,0.58,40181
5377,38215,40180,Critical,38,3676.96,0.09,Express Air,1233.45,104.85,19.99,Dennis Pardue,Saskachewan,Prarie,Small Business,Office Supplies,Paper,Multicolor Computer Printout Paper,Small Box,0.37,40182
5445,38659,40267,Low,48,3982.42,0.04,Regular Air,1560.82,83.1,6.13,Jonathan Doherty,Saskachewan,Prarie,Corporate,Technology,Computer Peripherals,"Micro Innovations Micro Digital Wireless Keyboard and Mouse, Gray",Small Box,0.45,40271
5446,38659,40267,Low,32,4025.66,0.05,Delivery Truck,-395.12,124.49,51.94,Jonathan Doherty,Saskachewan,Prarie,Corporate,Furniture,Tables,Bevis 36 x 72 Conference Tables,Jumbo Box,0.63,40274
5718,40512,40438,Medium,41,405.83,0.06,Regular Air,178.86,9.9,1.39,Greg Hansen,Saskachewan,Prarie,Home Office,Office Supplies,Envelopes,#6 3/4 Gummed Flap White Envelopes,Small Box,0.37,40439
6335,44897,40246,High,11,85.62,0.07,Regular Air,-81.22,7.28,11.15,Kelly Collister,Saskachewan,Prarie,Consumer,Office Supplies,Paper,"Array® Parchment Paper, Assorted Colors",Small Box,0.37,40248
6636,47175,40293,Not Specified,40,70.45,0.1,Regular Air,-2.31,1.82,1,Jeremy Lonsdale,Saskachewan,Prarie,Corporate,Office Supplies,Pens & Art Supplies,"Crayola Anti Dust Chalk, 12/Pack",Wrap Bag,0.4,40294
6646,47270,40392,Critical,40,382.65,0.03,Express Air,47.61,9.27,4.39,Denise Monton,Saskachewan,Prarie,Home Office,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",Wrap Bag,0.38,40395
6647,47270,40392,Critical,9,61,0.08,Regular Air,-34.25,6.48,6.81,Denise Monton,Saskachewan,Prarie,Home Office,Office Supplies,Paper,Xerox 1930,Small Box,0.36,40394
6648,47270,40392,Critical,19,3559.613,0,Regular Air,747.738,205.99,3,Denise Monton,Saskachewan,Prarie,Home Office,Technology,Telephones and Communication,6185,Small Box,0.58,40394
6680,47524,40283,Medium,40,245.82,0.08,Regular Air,86.44,6.45,1.34,Jeremy Lonsdale,Saskachewan,Prarie,Corporate,Office Supplies,Paper,"Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book",Wrap Bag,0.36,40283
7044,50304,40209,Critical,22,887.98,0.04,Regular Air,239.94,39.98,9.83,Jonathan Doherty,Saskachewan,Prarie,Corporate,Office Supplies,Envelopes,"Blue String-Tie & Button Interoffice Envelopes, 10 x 13",Small Box,0.4,40211
7045,50304,40209,Critical,3,72.46,0.05,Delivery Truck,-60.74,15.23,27.75,Jonathan Doherty,Saskachewan,Prarie,Corporate,Furniture,Tables,Anderson Hickey Conga Table Tops & Accessories,Jumbo Box,0.76,40211
7112,50756,40430,Not Specified,19,470.39,0.08,Regular Air,-147.99,26.31,5.89,Ionia McGrath,Saskachewan,Prarie,Home Office,Technology,Computer Peripherals,"Micro Innovations Micro 3000 Keyboard, Black",Small Box,0.75,40431
7113,50756,40430,Not Specified,2,15.04,0.02,Regular Air,-6.12,7.31,0.49,Ionia McGrath,Saskachewan,Prarie,Home Office,Office Supplies,Labels,Self-Adhesive Address Labels for Typewriters by Universal,Small Box,0.38,40430
8052,57478,40454,Critical,36,63.53,0.1,Regular Air,-2.51,1.88,0.79,Greg Hansen,Saskachewan,Prarie,Home Office,Office Supplies,Rubber Bands,Staples Pushpins,Wrap Bag,0.5,40455
8192,58595,40419,High,41,812.21,0.06,Express Air,-128.02,20.28,14.39,Neil Knudson,Saskachewan,Prarie,Home Office,Furniture,Office Furnishings,"Career Cubicle Clock, 8 1/4"", Black",Small Box,0.47,40420
8250,59008,40450,Critical,39,3451.85,0.05,Delivery Truck,1264.75,90.97,14,Lycoris Saunders,Saskachewan,Prarie,Corporate,Technology,Office Machines,Lexmark Z54se Color Inkjet Printer,Jumbo Drum,0.36,40450
8392,59943,40338,Critical,43,679.65,0,Regular Air,31.2035,15.01,8.4,Ionia McGrath,Saskachewan,Prarie,Home Office,Office Supplies,Binders and Binder Accessories,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",Small Box,0.39,40339
426,2852,40193,Critical,10,74.87,0.02,Regular Air,-43.97,6.48,8.19,Luke Schmidt,Saskachewan,Prarie,Home Office,Office Supplies,Paper,Xerox 217,Small Box,0.37,40193
427,2852,40193,Critical,42,3931.318,0.06,Regular Air,1025.451,115.99,4.23,Luke Schmidt,Saskachewan,Prarie,Home Office,Technology,Telephones and Communication,282,Small Box,0.56,40194
626,4359,40239,Critical,21,215.76,0.09,Regular Air,-97.75,10.9,7.46,Kelly Andreada,Saskachewan,Prarie,Home Office,Office Supplies,Storage & Organization,Crate-A-Files™,Small Box,0.59,40241
1276,9254,40312,Medium,24,131.65,0.01,Express Air,67.41,4.91,0.5,Craig Leslie,Saskachewan,Prarie,Consumer,Office Supplies,Labels,Avery 478,Small Box,0.36,40314
1492,10754,40254,Low,7,48.04,0.09,Regular Air,-23.28,6.48,5.94,Saphhira Shifley,Saskachewan,Prarie,Corporate,Office Supplies,Paper,"Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream",Small Box,0.37,40256
1825,13094,40408,Not Specified,7,283.57,0.02,Regular Air,71.21,37.94,5.08,Craig Leslie,Saskachewan,Prarie,Consumer,Office Supplies,Paper,"Snap-A-Way® Black Print Carbonless Ruled Speed Letter, Triplicate",Wrap Bag,0.38,40409
2300,16579,40524,Not Specified,33,63.96,0.05,Regular Air,-13.708,1.88,1.49,Saphhira Shifley,Saskachewan,Prarie,Consumer,Office Supplies,Binders and Binder Accessories,Staples® General Use 3-Ring Binders,Small Box,0.37,40525
2301,16579,40524,Not Specified,23,177.23,0.07,Regular Air,4.94,8.14,3.12,Saphhira Shifley,Saskachewan,Prarie,Consumer,Office Supplies,Pens & Art Supplies,"Avery Hi-Liter® EverBold™ Pen Style Fluorescent Highlighters, 4/Pack",Wrap Bag,0.45,40525
2620,18946,40302,Critical,32,202.89,0.07,Regular Air,-201.91,6.48,10.05,Kelly Andreada,Saskachewan,Prarie,Home Office,Office Supplies,Paper,Xerox 1997,Small Box,0.37,40302
3189,22882,40434,Critical,10,71.24,0.03,Regular Air,2.78,6.69,3.1,Luke Schmidt,Saskachewan,Prarie,Home Office,Office Supplies,Paper,"Wirebound Message Books, 5-1/2 x 4 Forms, 2 or 4 Forms per Page",Wrap Bag,0.36,40436
4977,35425,40265,Not Specified,25,100.34,0,Regular Air,-88.1935,3.58,5.47,Tracy Blumstein,Saskachewan,Prarie,Home Office,Office Supplies,Binders and Binder Accessories,Avery Poly Binder Pockets,Small Box,0.37,40267
4978,35425,40265,Not Specified,45,75.68,0.08,Regular Air,-4.04,1.81,0.75,Tracy Blumstein,Saskachewan,Prarie,Home Office,Office Supplies,Rubber Bands,Assorted Color Push Pins,Wrap Bag,0.52,40267
5354,38050,40477,Not Specified,31,187.18,0.09,Express Air,28.91,5.98,1.67,Luke Schmidt,Saskachewan,Prarie,Home Office,Office Supplies,Pens & Art Supplies,"Dixon Ticonderoga® Erasable Colored Pencil Set, 12-Color",Wrap Bag,0.51,40478
5355,38050,40477,Not Specified,36,104.21,0.04,Regular Air,15.19,2.88,0.7,Luke Schmidt,Saskachewan,Prarie,Home Office,Office Supplies,Pens & Art Supplies,Newell 340,Wrap Bag,0.56,40479
5356,38050,40477,Not Specified,14,1331.224,0.04,Regular Air,-401.42,111.96,69,Luke Schmidt,Saskachewan,Prarie,Home Office,Furniture,Tables,Hon 4060 Series Tables,Large Box,0.63,40479
5507,39043,40534,Not Specified,14,50.8,0.09,Regular Air,16.79,3.69,0.5,Luke Schmidt,Saskachewan,Prarie,Home Office,Office Supplies,Labels,Avery 501,Small Box,0.38,40535
5508,39043,40534,Not Specified,37,750.89,0.07,Express Air,-1176.28,20.34,35,Luke Schmidt,Saskachewan,Prarie,Home Office,Office Supplies,Storage & Organization,Tennsco Commercial Shelving,Large Box,0.84,40535
6733,47942,40236,Medium,30,17034.92,0.09,Regular Air,5916.343,599.99,24.49,Harold Dahlen,Saskachewan,Prarie,Corporate,Technology,Copiers and Fax,Hewlett Packard LaserJet 3310 Copier,Large Box,0.37,40238
6734,47942,40236,Medium,3,22.6,0.04,Express Air,-4.63,5.88,3.04,Harold Dahlen,Saskachewan,Prarie,Corporate,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",Wrap Bag,0.36,40238
6735,47942,40236,Medium,9,918.7395,0.06,Express Air,-303.556,125.99,7.69,Harold Dahlen,Saskachewan,Prarie,Corporate,Technology,Telephones and Communication,Timeport L7089,Small Box,0.58,40237
6895,49155,40439,Low,22,3760.3065,0.05,Regular Air,593.181,195.99,8.99,Meg Tillman,Saskachewan,Prarie,Small Business,Technology,Telephones and Communication,T28 WORLD,Small Box,0.6,40444
7208,51426,40513,Medium,41,357.01,0.01,Regular Air,64.5,8.33,1.99,Saphhira Shifley,Saskachewan,Prarie,Consumer,Technology,Computer Peripherals,"80 Minute Slim Jewel Case CD-R , 10/Pack - Staples",Small Pack,0.52,40514
7704,55234,40387,Low,12,600.86,0.09,Regular Air,-82.67,53.98,5.5,Tiffany House,Saskachewan,Prarie,Corporate,Technology,Computer Peripherals,Nu-Form 106-Key Ergonomic Keyboard w/ Touchpad,Small Box,0.62,40391
7705,55234,40387,Low,5,17.06,0.03,Regular Air,-7.54,2.98,2.03,Tiffany House,Saskachewan,Prarie,Corporate,Office Supplies,Pens & Art Supplies,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",Wrap Bag,0.57,40389
7847,56103,40538,High,24,2332.5955,0.07,Regular Air,366.858,115.99,5.92,Saphhira Shifley,Saskachewan,Prarie,Corporate,Technology,Telephones and Communication,8890,Small Box,0.58,40540
326,2241,40308,Critical,38,967.78,0.04,Regular Air,369.325,24.95,2.99,Sarah Brown,Saskachewan,Prarie,Consumer,Office Supplies,Binders and Binder Accessories,Large Capacity Hanging Post Binders,Small Box,0.39,40310
676,4737,40247,Not Specified,49,314.21,0,Regular Air,49.77,5.88,3.04,Roy Collins,Saskachewan,Prarie,Corporate,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",Wrap Bag,0.36,40248
871,6272,40236,High,33,497.4,0.05,Regular Air,37.9,14.98,8.99,Randy Ferguson,Saskachewan,Prarie,Corporate,Furniture,Office Furnishings,"GE 4 Foot Flourescent Tube, 40 Watt",Small Pack,0.39,40238
872,6272,40236,High,48,4965.384,0,Delivery Truck,-175.46,124.49,51.94,Randy Ferguson,Saskachewan,Prarie,Corporate,Furniture,Tables,Bevis 36 x 72 Conference Tables,Jumbo Box,0.63,40238
873,6272,40236,High,8,358.4195,0.09,Express Air,-275.055,55.99,2.5,Randy Ferguson,Saskachewan,Prarie,Corporate,Technology,Telephones and Communication,Accessory28,Small Pack,0.83,40238
874,6272,40236,High,31,3232.68,0.03,Regular Air,875.45,105.98,13.99,Randy Ferguson,Saskachewan,Prarie,Corporate,Furniture,Office Furnishings,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",Medium Box,0.65,40238
1670,12067,40213,Critical,45,271.06,0,Regular Air,-76.6015,5.74,5.01,Toby Swindell,Saskachewan,Prarie,Small Business,Office Supplies,Binders and Binder Accessories,Binder Posts,Small Box,0.39,40213
1671,12067,40213,Critical,6,58.84,0.05,Regular Air,4.29,9.48,3.72,Toby Swindell,Saskachewan,Prarie,Small Business,Furniture,Office Furnishings,"DAX Charcoal/Nickel-Tone Document Frame, 5 x 7",Small Pack,0.4,40214
1672,12067,40213,Critical,12,1211.72,0.04,Regular Air,587.84,99.23,8.99,Toby Swindell,Saskachewan,Prarie,Small Business,Furniture,Office Furnishings,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",Small Pack,0.35,40214
1673,12067,40213,Critical,9,75.26,0.01,Regular Air,-17.24,7.64,5.83,Toby Swindell,Saskachewan,Prarie,Small Business,Office Supplies,Paper,"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",Wrap Bag,0.36,40214
1674,12067,40213,Critical,7,407.116,0.08,Regular Air,-289.806,65.99,19.99,Toby Swindell,Saskachewan,Prarie,Small Business,Technology,Telephones and Communication,iDEN i95,Small Box,0.59,40214
1998,14245,40220,Critical,17,454.09,0.1,Regular Air,29.7,28.15,6.17,Brian Dahlen,Saskachewan,Prarie,Small Business,Office Supplies,Pens & Art Supplies,"Boston Model 1800 Electric Pencil Sharpener, Gray",Small Pack,0.55,40221
2580,18597,40447,Medium,37,101.2,0.1,Regular Air,38.58,2.88,0.5,Andy Gerbode,Saskachewan,Prarie,Consumer,Office Supplies,Labels,Avery 504,Small Box,0.36,40448
2605,18822,40533,Low,34,1950.036,0.03,Regular Air,361.89,65.99,8.99,Cynthia Arntzen,Saskachewan,Prarie,Small Business,Technology,Telephones and Communication,Talkabout T8367,Small Box,0.56,40542
2848,20517,40436,Low,39,116.63,0.03,Regular Air,6.81,2.94,0.96,Trudy Brown,Saskachewan,Prarie,Small Business,Office Supplies,Pens & Art Supplies,Newell 343,Wrap Bag,0.58,40438
3298,23559,40377,Low,14,425.67,0.03,Express Air,166.5745,28.53,1.49,Cynthia Arntzen,Saskachewan,Prarie,Home Office,Office Supplies,Binders and Binder Accessories,Lock-Up Easel 'Spel-Binder',Small Box,0.38,40384
3299,23559,40377,Low,9,173.44,0.02,Regular Air,-34.626,17.98,8.51,Cynthia Arntzen,Saskachewan,Prarie,Home Office,Technology,Office Machines,Canon P1-DHIII Palm Printing Calculator,Medium Box,0.4,40382
3409,24352,40308,Critical,32,103.48,0.03,Regular Air,20.53,3.14,1.14,Toby Swindell,Saskachewan,Prarie,Small Business,Office Supplies,Paper,"Adams ""While You Were Out"" Message Pads",Wrap Bag,0.4,40308
3508,24993,40248,High,36,1561.2205,0.09,Regular Air,-226.82,55.99,2.5,Beth Fritzler,Saskachewan,Prarie,Small Business,Technology,Telephones and Communication,Accessory28,Small Pack,0.83,40250
5692,40257,40411,Not Specified,24,3201.16,0.06,Regular Air,405.5,140.81,24.49,Brosina Hoffman,Saskachewan,Prarie,Consumer,Furniture,Chairs & Chairmats,Hon Olson Stacker Stools,Large Box,0.57,40412
5700,40321,40352,High,23,1484.49,0.09,Regular Air,230.503,67.28,19.99,Andy Gerbode,Saskachewan,Prarie,Consumer,Office Supplies,Binders and Binder Accessories,Catalog Binders with Expanding Posts,Small Box,0.4,40354
5701,40321,40352,High,18,740.49,0.1,Regular Air,88.9,42.76,6.22,Andy Gerbode,Saskachewan,Prarie,Consumer,Office Supplies,Storage & Organization,"SAFCO Mobile Desk Side File, Wire Frame",Small Box,,40353
6054,42912,40302,Not Specified,4,52.59,0.05,Regular Air,-30.39,11.35,8.6,Craig Molinari,Saskachewan,Prarie,Small Business,Office Supplies,Storage & Organization,"SimpliFile™ Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",Small Box,0.57,40304
6397,45412,40290,Medium,20,586.619,0.06,Regular Air,83.07,35.99,1.1,Arianne Irving,Saskachewan,Prarie,Corporate,Technology,Telephones and Communication,Accessory35,Small Box,0.55,40291
7615,54497,40197,Not Specified,1,155.51,0.07,Regular Air,-87.34,142.86,19.99,Philip Fox,Saskachewan,Prarie,Home Office,Office Supplies,Storage & Organization,Letter Size Cart,Small Box,0.56,40200
7779,55654,40440,High,2,17.3,0.04,Regular Air,-7.49,6.98,2.83,Toby Carlisle,Saskachewan,Prarie,Home Office,Furniture,Office Furnishings,G.E. Halogen Desk Lamp Bulbs,Small Pack,0.37,40442
8118,57984,40453,High,6,192.99,0.07,Express Air,-123.37,30.97,4,Toby Carlisle,Saskachewan,Prarie,Home Office,Technology,Computer Peripherals,Microsoft Multimedia Keyboard,Small Box,0.74,40454
8119,57984,40453,High,20,11829.4,0.07,Regular Air,3899.72,599.99,24.49,Toby Carlisle,Saskachewan,Prarie,Home Office,Technology,Copiers and Fax,Hewlett Packard LaserJet 3310 Copier,Large Box,0.37,40455
168,1058,40293,Medium,3,469.438,0.07,Regular Air,-888.162,195.99,8.99,Jim Epp,New Brunswick,Atlantic,Small Business,Technology,Telephones and Communication,T28 WORLD,Small Box,0.6,40294
292,2048,40496,Critical,12,3752.61,0.01,Delivery Truck,637.93,294.62,42.52,Deanra Eno,New Brunswick,Atlantic,Corporate,Office Supplies,Appliances,3.6 Cubic Foot Counter Height Office Refrigerator,Jumbo Drum,0.57,40497
293,2048,40496,Critical,9,548.36,0.1,Express Air,78.63,60.97,4.5,Deanra Eno,New Brunswick,Atlantic,Corporate,Office Supplies,Appliances,Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection,Small Box,0.56,40497
678,4739,40229,Low,16,48.57,0.04,Regular Air,4.21,2.94,0.7,Lynn Smith,New Brunswick,Atlantic,Corporate,Office Supplies,Pens & Art Supplies,Newell 338,Wrap Bag,0.58,40233
876,6279,40207,Critical,49,3283.74,0.01,Regular Air,723.333,67.28,19.99,Katrina Willman,New Brunswick,Atlantic,Consumer,Office Supplies,Binders and Binder Accessories,Catalog Binders with Expanding Posts,Small Box,0.4,40209
1474,10630,40213,Medium,44,2773.84,0,Delivery Truck,-513.76,58.14,36.61,Pauline Johnson,New Brunswick,Atlantic,Corporate,Furniture,Bookcases,O'Sullivan 3-Shelf Heavy-Duty Bookcases,Jumbo Box,0.61,40215
1475,10657,40446,Medium,44,289.94,0.07,Regular Air,-102.19,6.48,6.22,James Galang,New Brunswick,Atlantic,Consumer,Office Supplies,Paper,Xerox 1894,Small Box,0.37,40448
1476,10657,40446,Medium,8,1848.52,0.05,Delivery Truck,-493.6,218.75,69.64,James Galang,New Brunswick,Atlantic,Consumer,Furniture,Tables,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,Jumbo Box,0.77,40447
1582,11427,40506,Medium,27,58.64,0.08,Regular Air,4.55,2.21,1,Nora Price,New Brunswick,Atlantic,Small Business,Office Supplies,Pens & Art Supplies,"Quartet Alpha® White Chalk, 12/Pack",Wrap Bag,0.38,40507
1583,11427,40506,Medium,20,136.06,0.04,Regular Air,-33.2235,6.37,5.19,Nora Price,New Brunswick,Atlantic,Small Business,Office Supplies,Binders and Binder Accessories,"C-Line Peel & Stick Add-On Filing Pockets, 8-3/4 x 5-1/8, 10/Pack",Small Box,0.38,40508
1701,12259,40223,High,45,5007.69,0.07,Delivery Truck,-899.34,114.98,51.42,Muhammed Yedwab,New Brunswick,Atlantic,Consumer,Furniture,Bookcases,Sauder Camden County Collection Library,Jumbo Box,0.65,40225
1702,12259,40223,High,45,1379.62,0.1,Regular Air,-66.07,31.98,6.72,Muhammed Yedwab,New Brunswick,Atlantic,Consumer,Office Supplies,Storage & Organization,Fellowes Bankers Box™ Stor/Drawer® Steel Plus™,Small Box,0.75,40224
1801,12900,40301,High,50,627.12,0.08,Regular Air,100.04,12.64,4.98,Laurel Elliston,New Brunswick,Atlantic,Corporate,Furniture,Office Furnishings,Nu-Dell Executive Frame,Small Pack,0.48,40302
1802,12900,40301,High,18,4096.21,0.08,Delivery Truck,308.22,306.14,26.53,Laurel Elliston,New Brunswick,Atlantic,Corporate,Technology,Office Machines,Okidata ML184 Turbo Dot Matrix Printers,Jumbo Drum,0.56,40303
1814,12999,40271,High,31,2712.07,0.09,Regular Air,-435.56,95.43,19.99,Georgia Rosenberg,New Brunswick,Atlantic,Consumer,Office Supplies,Storage & Organization,Fellowes Stor/Drawer® Steel Plus™ Storage Drawers,Small Box,0.79,40272
2482,18055,40213,Critical,3,19.98,0.02,Regular Air,-9.61,4.98,4.75,Maribeth Schnelling,New Brunswick,Atlantic,Corporate,Office Supplies,Paper,Hammermill CopyPlus Copy Paper (20Lb. and 84 Bright),Small Box,0.36,40215
3220,23106,40471,Medium,35,25313.34,0.05,Delivery Truck,8612.11,810.98,16.06,Liz MacKendrick,New Brunswick,Atlantic,Corporate,Technology,Office Machines,Okidata ML591 Wide Format Dot Matrix Printer,Jumbo Drum,0.56,40473
3909,27875,40263,Low,5,64.97,0.1,Regular Air,-190.3,3.48,49,Muhammed Yedwab,New Brunswick,Atlantic,Consumer,Office Supplies,Appliances,Hoover® Commercial Lightweight Upright Vacuum,Large Box,0.59,40268
3911,27879,40235,Medium,44,669.01,0.08,Regular Air,299.35,15.74,1.39,Anemone Ratner,New Brunswick,Atlantic,Small Business,Office Supplies,Envelopes,"#10-4 1/8"" x 9 1/2"" Premium Diagonal Seam Envelopes",Small Box,0.4,40236
3912,27879,40235,Medium,30,301.6,0.01,Express Air,-24.93,9.65,6.22,Anemone Ratner,New Brunswick,Atlantic,Small Business,Furniture,Office Furnishings,"Eldon Expressions™ Desk Accessory, Wood Pencil Holder, Oak",Small Box,0.55,40237
4083,29120,40310,Low,43,1677.27,0.08,Regular Air,528.7935,40.98,7.47,James Galang,New Brunswick,Atlantic,Consumer,Office Supplies,Binders and Binder Accessories,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",Small Box,0.37,40312
4084,29120,40310,Low,21,1556.08,0.05,Delivery Truck,-41.77,70.98,26.74,James Galang,New Brunswick,Atlantic,Consumer,Furniture,Bookcases,"Hon Metal Bookcases, Black",Jumbo Box,0.6,40315
4157,29504,40444,Not Specified,20,1485.06,0.04,Delivery Truck,25.32,70.98,26.85,Richard Bierner,New Brunswick,Atlantic,Small Business,Furniture,Bookcases,"Safco Value Mate Steel Bookcase, Baked Enamel Finish on Steel, Black",Jumbo Box,,40446
4158,29504,40444,Not Specified,34,1211.18,0.1,Regular Air,208.4,38.76,13.26,Richard Bierner,New Brunswick,Atlantic,Small Business,Office Supplies,Paper,Xerox 1892,Small Box,0.36,40444
4300,30625,40217,Critical,37,478.94,0.04,Regular Air,10.557,12.53,7.17,Pauline Johnson,New Brunswick,Atlantic,Corporate,Office Supplies,Binders and Binder Accessories,GBC ProClick Spines for 32-Hole Punch,Small Box,0.38,40217
4301,30625,40217,Critical,24,2429.09,0.06,Express Air,-20.67,105.29,10.12,Pauline Johnson,New Brunswick,Atlantic,Corporate,Furniture,Office Furnishings,Eldon Antistatic Chair Mats for Low to Medium Pile Carpets,Large Box,0.79,40219
5046,35940,40325,Critical,47,136.63,0.03,Regular Air,-162.61,2.88,5.33,James Galang,New Brunswick,Atlantic,Consumer,Office Supplies,Labels,Avery File Folder Labels,Small Box,0.36,40328
5115,36449,40426,Not Specified,43,927.82,0.02,Regular Air,255.03,20.24,6.67,Bruce Stewart,New Brunswick,Atlantic,Corporate,Furniture,Office Furnishings,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",Small Pack,0.49,40428
5116,36449,40426,Not Specified,27,123.37,0.09,Regular Air,-6.69,4.71,0.7,Bruce Stewart,New Brunswick,Atlantic,Corporate,Office Supplies,Rubber Bands,Plymouth Boxed Rubber Bands by Plymouth,Wrap Bag,0.8,40429
